[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||affected_row=12||cspanid=||spanid=9fa03f8d380704bb||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:72||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 999999 OFFSET 0||traceid=c0a8bc9f5f0883123ec80e3c104dc7b0||current_time=2020-07-10 23:02:42||proc_time=0.002155s
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f0883123ec80e3c104dc7b0||spanid=9fa03f8d380704bb||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:72||current_time=2020-07-10 23:02:42||proc_time=0.000448s||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 999999 OFFSET 0||affected_row=0||cspanid=
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f088312abd00e3cf27cc6b0||cspanid=||level=sql||current_time=2020-07-10 23:02:42||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '50')||affected_row=0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000704s||spanid=9fa03f8d68255aaf
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:02:42||proc_time=0.000809s||affected_row=1||traceid=c0a8bc9f5f088312f4580e3cb62158b0||cspanid=||spanid=9fa03f8d3c04951a||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '50')
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||proc_time=0.000582s||affected_row=0||current_time=2020-07-10 23:02:42||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '50')||traceid=c0a8bc9f5f0883126f600e3cec3f25b0||cspanid=||spanid=9fa03f8d1bf98be2||level=sql
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '50')||affected_row=1||traceid=c0a8bc9f5f088312c3e80e3c0bd268b0||spanid=9fa03f8d6e661e92||level=sql||proc_time=0.000666s||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:02:42
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||proc_time=0.001145s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '50')||spanid=9fa03f8d1a714cf8||level=sql||current_time=2020-07-10 23:02:42||affected_row=1||traceid=c0a8bc9f5f0883128b880e3c54502fb0||cspanid=
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:02:42||traceid=c0a8bc9f5f088312b5c80e3c0c8b35b0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000572s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '51')||affected_row=0||cspanid=||spanid=9fa03f8d039f6f78
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '51')||affected_row=1||cspanid=||spanid=9fa03f8d0a2b894c||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:02:42||proc_time=0.000548s||traceid=c0a8bc9f5f088312e7280e3cd4b7a5b0||level=sql
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:02:42||traceid=c0a8bc9f5f088312da080e3c9442fdb0||cspanid=||level=sql||proc_time=0.000628s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '51')||affected_row=0||spanid=9fa03f8d26984b92
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||spanid=9fa03f8d23a62343||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:02:42||traceid=c0a8bc9f5f088312efc80e3ca6e3cab0||cspanid=||proc_time=0.001454s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '51')||affected_row=1
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||proc_time=0.000656s||affected_row=1||traceid=c0a8bc9f5f088312d4680e3c7403deb0||spanid=9fa03f8d241b3ae4||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:02:42||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '51')||cspanid=
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||affected_row=0||traceid=c0a8bc9f5f088312da880e3cb5a315b0||cspanid=||current_time=2020-07-10 23:02:42||proc_time=0.000522s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '52')||spanid=9fa03f8d2607c649
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '52')||affected_row=1||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:02:42||proc_time=0.000423s||traceid=c0a8bc9f5f08831211e80e3c0b9ca8b0||spanid=9fa03f8d09825e11
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f8d27dff7ab||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||affected_row=0||traceid=c0a8bc9f5f088312ab380e3ce9f767b0||current_time=2020-07-10 23:02:42||proc_time=0.000357s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '52')
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:02:42||proc_time=0.000502s||traceid=c0a8bc9f5f08831279680e3c88f8bdb0||spanid=9fa03f8d5d78399c||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '52')||affected_row=1||cspanid=
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f8d57613082||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '52')||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:02:42||proc_time=0.000387s||affected_row=1||traceid=c0a8bc9f5f08831253080e3cd0a1e9b0||level=sql
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||current_time=2020-07-10 23:02:42||proc_time=0.000431s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '53')||cspanid=||spanid=9fa03f8d3f1f46e8||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||affected_row=0||traceid=c0a8bc9f5f0883127ef80e3ca08e4bb0
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:02:42||proc_time=0.000377s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '53')||affected_row=0||traceid=c0a8bc9f5f0883126e380e3c89c167b0||cspanid=||spanid=9fa03f8d586d6826
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '53')||traceid=c0a8bc9f5f088312c5200e3c22787cb0||cspanid=||current_time=2020-07-10 23:02:42||proc_time=0.000424s||affected_row=1||spanid=9fa03f8d46a03cb4
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||affected_row=1||traceid=c0a8bc9f5f08831237600e3cb92d01b0||cspanid=||current_time=2020-07-10 23:02:42||proc_time=0.000446s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '53')||spanid=9fa03f8d7e34179d||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:02:42||proc_time=0.000679s||cspanid=||spanid=9fa03f8d52804793||level=sql||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '53')||affected_row=1||traceid=c0a8bc9f5f08831222b80e3c4e91e9b0
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08831292500e3cb58fbeb0||cspanid=||spanid=9fa03f8d2f521858||proc_time=0.000657s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '54')||current_time=2020-07-10 23:02:42||affected_row=0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:02:42||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '54')||traceid=c0a8bc9f5f0883121f580e3cf7ae24b0||spanid=9fa03f8d1e925507||proc_time=0.000370s||affected_row=0||cspanid=
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||proc_time=0.000329s||cspanid=||spanid=9fa03f8d3485757e||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:02:42||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '54')||affected_row=1||traceid=c0a8bc9f5f088312d2300e3c02a18db0
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||proc_time=0.000325s||affected_row=1||traceid=c0a8bc9f5f088312d1580e3c6b36dbb0||cspanid=||spanid=9fa03f8d4fd269fd||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:02:42||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '54')
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:02:42||proc_time=0.000384s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '54')||traceid=c0a8bc9f5f08831295e80e3c10d632b0||spanid=9fa03f8d5e377ef5||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||affected_row=1||cspanid=
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:02:42||proc_time=0.000492s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '55')||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||affected_row=0||traceid=c0a8bc9f5f088312a6800e3c4f278ab0||cspanid=||spanid=9fa03f8d346e5f29
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||proc_time=0.000596s||traceid=c0a8bc9f5f08831249700e3c5d2928b0||cspanid=||spanid=9fa03f8d7539a201||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:02:42||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '55')||affected_row=1
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||traceid=c0a8bc9f5f08831236500e3c5f3257b0||cspanid=||spanid=9fa03f8d7062b076||current_time=2020-07-10 23:02:42||proc_time=0.000493s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '55')||affected_row=0
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||proc_time=0.000709s||affected_row=1||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:02:42||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '55')||traceid=c0a8bc9f5f08831269c80e3c5ca80db0||spanid=9fa03f8d6c443faf
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||proc_time=0.000772s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '55')||affected_row=1||traceid=c0a8bc9f5f08831252780e3cacfc5db0||cspanid=||level=sql||current_time=2020-07-10 23:02:42||spanid=9fa03f8d163a5ace||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||level=sql||current_time=2020-07-10 23:02:42||affected_row=1||traceid=c0a8bc9f5f088312bc100e3ccfb024b0||cspanid=||spanid=9fa03f8d03e19bf7||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.001171s
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||current_time=2020-07-10 23:02:42||affected_row=0||traceid=c0a8bc9f5f08831270480e3c1900fbb0||spanid=9fa03f8d25a1ffb5||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||proc_time=0.001514s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||cspanid=||level=sql
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||spanid=9fa03f8d6a7cb5cf||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||affected_row=0||traceid=c0a8bc9f5f08831218380e3c89c820b0||cspanid=||current_time=2020-07-10 23:02:42||proc_time=0.001164s
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||current_time=2020-07-10 23:02:42||proc_time=0.001047s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||traceid=c0a8bc9f5f08831226d80e3ccb626cb0||cspanid=||spanid=9fa03f8d0b7fbfbc||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||affected_row=1
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:02:42||proc_time=0.000544s||affected_row=1||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||traceid=c0a8bc9f5f0883128d800e3c70e7acb0||spanid=9fa03f8d76fd839a
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||current_time=2020-07-10 23:02:42||proc_time=0.000452s||traceid=c0a8bc9f5f088312a7700e3cb4a3c8b0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||affected_row=0||cspanid=||spanid=9fa03f8d46baf447||level=sql
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||traceid=c0a8bc9f5f088312ae200e3c0aedf1b0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:02:42||proc_time=0.000412s||affected_row=1||spanid=9fa03f8d0dbeaa0f
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||current_time=2020-07-10 23:02:42||traceid=c0a8bc9f5f08831230000e3cb166a2b0||cspanid=||spanid=9fa03f8d1852fe62||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000395s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||affected_row=0
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:02:42||proc_time=0.000392s||affected_row=1||cspanid=||level=sql||traceid=c0a8bc9f5f08831215a00e3c97d70ab0||spanid=9fa03f8d429bd23a||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||affected_row=1||cspanid=||spanid=9fa03f8d2858bd10||level=sql||current_time=2020-07-10 23:02:42||traceid=c0a8bc9f5f0883124d480e3cc09a3eb0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||proc_time=0.000472s
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||spanid=9fa03f8d450064ce||level=sql||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||affected_row=0||traceid=c0a8bc9f5f0883124fc80e3c4b4e8eb0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:02:42||proc_time=0.000700s
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||affected_row=0||current_time=2020-07-10 23:02:42||proc_time=0.000642s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||traceid=c0a8bc9f5f088312dea00e3c930cf8b0||cspanid=||spanid=9fa03f8d5396d24a
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||current_time=2020-07-10 23:02:42||proc_time=0.000508s||affected_row=1||cspanid=||spanid=9fa03f8d517d8ebf||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||traceid=c0a8bc9f5f0883123cc80e3cb1f57bb0
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:02:42||proc_time=0.000393s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||traceid=c0a8bc9f5f08831251000e3c8c4694b0||spanid=9fa03f8d2f3f0d6f||level=sql||cspanid=||affected_row=1
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:02:42||proc_time=0.000411s||affected_row=1||level=sql||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||traceid=c0a8bc9f5f0883126d500e3c1283b6b0||spanid=9fa03f8d20624c58
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||current_time=2020-07-10 23:02:42||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||affected_row=1||spanid=9fa03f8d40d4e552||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000453s||traceid=c0a8bc9f5f088312b0b00e3c770eb5b0||cspanid=
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||spanid=9fa03f8d59a30874||proc_time=0.000457s||affected_row=0||traceid=c0a8bc9f5f08831290500e3cf98c40b0||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:02:42||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')
[INFO][2020-07-10T23:02:42.908][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:02:42||proc_time=0.001712s||affected_row=0||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||traceid=c0a8bc9f5f088312f4c00e3cad5ac8b0||cspanid=||spanid=9fa03f8d0e4b5ac0
